data_collection_log_timestamp,SSEN-2503607020,SSEN-2506608140,SSEN-2509015020,SSEN-2518012120,SSEN-2521012110,SSEN-2522012150,SSEN-2803012140,SSEN-7900001010,SSEN-7900004087,SSEN-7991001005,SSEN-8034001010,SSEN-8079001005,SSEN-8103001005,SSEN-8184001005,SSEN-8184001020
2025-12-28 19:00:00+00:00,18565.5,47859,22067,38080,72132,57827,53652.5,71431.5,34189.5,20249,14247,2471,25203.5,31815.5,22314.5
2025-12-28 20:00:00+00:00,18224.5,48065.5,24643,41122.5,67717.5,59136,46043,65269,36115,21816.5,13874.5,2686.5,23933,30435,24144
2025-12-28 21:00:00+00:00,14509,55245.5,20902,34874.5,63072,58637.5,40884,56820.5,35748.5,20040,12616.5,3244,23469.5,27663.5,23297.5
2025-12-28 22:00:00+00:00,13847.5,53209,17200,30834.5,55006.5,51560.5,37794.5,48786,29867,17591.5,14260,1714,25106,24646,21155
2025-12-28 23:00:00+00:00,14474.5,42779.5,19412.5,31228,46394.5,47462.5,33491,43296.5,27671.5,13212,13097.5,710,22193.5,22368.5,17189.5
2025-12-29 00:00:00+00:00,15914.5,40856,30184.5,27832,39093,50549.5,36689.5,47014,25537,12067.5,12559.5,745.5,20998,19499.5,16560.5
2025-12-29 01:00:00+00:00,25479,31716.5,84322,27030.5,34837,42191,39775.5,37381,20411,11340.5,10866.5,572,17061,18735,13610
2025-12-29 02:00:00+00:00,27181.5,30081.5,55017.5,21335,32703,37838.5,33298.5,32286.5,18086,9731,8197.5,668,15682.5,15918,13343
2025-12-29 03:00:00+00:00,23295,28216,35255,19664,33492.5,37751.5,28075,36950,16958.5,8457.5,7472,579,16108,14572.5,12300
2025-12-29 04:00:00+00:00,16721,27788.5,29708.5,19259,30996,35465.5,25926,41764,15300,7939.5,6232,632,15846,14224,13169
2025-12-29 05:00:00+00:00,17038.5,25113.5,28723.5,19151.5,30234.5,33414.5,22644,50014.5,14862.5,8309.5,6355.5,555,16337,14118,11841.5
2025-12-29 06:00:00+00:00,16805.5,27014.5,28705.5,19582,33678,28376,23500.5,48540.5,15171,9566,5664,724,13673,14609.5,11559
2025-12-29 07:00:00+00:00,12366,31228.5,26816,21428.5,39341.5,31731.5,27628.5,46379,15521.5,10112,6597.5,949,14787,15555,13505.5
2025-12-29 08:00:00+00:00,6858.5,33959.5,17591,17896,40491.5,36924,26463,36125,19290.5,9673.5,8397.5,677,16471.5,17731.5,15629
2025-12-29 09:00:00+00:00,5696,40264,14324.5,21580.5,42428.5,39167.5,28457,41569,26425,12531.5,9795,634.5,17979,24661.5,18155
2025-12-29 10:00:00+00:00,7491,39961.5,14849.5,27567,49003,49919.5,33222.5,44520.5,25188.5,13993.5,12671,656.5,20716.5,29745.5,23624
2025-12-29 11:00:00+00:00,7823,38093,17036,29145.5,56302,45435,33799.5,46242,26833,13767,15181.5,941.5,18540.5,31557.5,27419.5
2025-12-29 12:00:00+00:00,9755,44097,18575.5,27675.5,62089.5,49419.5,40566.5,52878.5,28643,14751.5,14428,1377,27585,34149.5,27732
2025-12-29 13:00:00+00:00,11549,47552,13823.5,22565.5,64664,53484.5,42057.5,58798,28329.5,15797.5,13598.5,650.5,22806.5,35038.5,29219
2025-12-29 14:00:00+00:00,10727,46914.5,12979.5,25710,56153.5,49811,39567,64426,28636,14734,13199,709.5,21103,36594.5,32759
2025-12-29 15:00:00+00:00,12005,45213.5,16234.5,34978,55691,52320,43775.5,55127.5,25461,11762.5,13748.5,630,18001.5,33213,31985.5
2025-12-29 16:00:00+00:00,12534,45482.5,16035.5,33857,52839,51205.5,47369,51222.5,25006,15075,12776,680,20867,31290,35045.5
2025-12-29 17:00:00+00:00,12713.5,50775,20767,37750,59623,54252.5,51654,55391.5,27086,18250.5,14670,2002.5,23687,32240.5,34672
2025-12-29 18:00:00+00:00,15523.5,48787,22761.5,35102.5,63648,58635,53846.5,65479.5,28366,21276.5,16756.5,2184,25735,30091.5,29470.5
2025-12-29 19:00:00+00:00,17035,48912,21845.5,38926.5,70397.5,59523,54709.5,70305.5,32423.5,17259.5,15539,2138,25735,32921,32923
2025-12-29 20:00:00+00:00,17614.5,54382,19936,37850.5,68447.5,57927.5,55080.5,66300.5,31395.5,19424.5,14504,2927.5,25339.5,31912.5,30455
2025-12-29 21:00:00+00:00,14676.5,46864,19939,38492.5,64609.5,50678.5,49043,50131,29825.5,18584,15121,2956.5,23441,24978,26812.5
2025-12-29 22:00:00+00:00,12162,39121.5,20386.5,35200,60681,51732.5,45044.5,52123,33214.5,18924.5,14353.5,3762.5,22102,24384.5,25604.5
2025-12-29 23:00:00+00:00,14125,35725.5,18784,31566.5,54791.5,45430,35259,50707,28846,17525.5,14090.5,1911.5,22441.5,24192,22797
2025-12-30 00:00:00+00:00,21011,35581.5,22946,28213.5,46234,47940.5,38667,40914.5,28586,14488,12188.5,764.5,21182,22381.5,19730
2025-12-30 01:00:00+00:00,29367,31240,85349.5,25814,41671.5,39335,42189,34510.5,21807,11205.5,10173.5,734,17836.5,18444.5,17758.5
2025-12-30 02:00:00+00:00,24419.5,29116,58215.5,20430,33458.5,32364.5,35025,33786.5,17777.5,9782.5,9373,844.5,17131.5,16039.5,15716
2025-12-30 03:00:00+00:00,19762.5,27106,37252.5,17241.5,31210.5,33553,33066,41603.5,16632.5,8600,8049.5,782.5,16366.5,14360.5,14291.5
2025-12-30 04:00:00+00:00,15385.5,25130,33574.5,17134,30763.5,34985.5,33068.5,45488,15036.5,8512.5,7601.5,672.5,16179.5,14356,14596.5
2025-12-30 05:00:00+00:00,14755,24303,27728,16354,32401,30854,27701.5,53995,15803,8406,9219,605,16055.5,13969.5,14173.5
2025-12-30 06:00:00+00:00,14925,25816.5,26732.5,19422,36972.5,27927.5,25069,49696.5,16882,10030.5,8608.5,628,14482,15138,14792.5
2025-12-30 07:00:00+00:00,11505.5,31416.5,18244,18877,41899.5,34403.5,29947,42157,17493.5,7989.5,7663,688,16107.5,17716.5,15903
2025-12-30 08:00:00+00:00,4991,32061,13461.5,20585.5,43103.5,41671,28589,33388.5,20861,11418.5,8634,879.5,18400,20821.5,16750.5
2025-12-30 09:00:00+00:00,6342.5,36412,12477.5,22343.5,44014,46537.5,33414.5,39544,23924.5,13080,10829.5,1086,17810.5,27574.5,21665
2025-12-30 10:00:00+00:00,7497,39387,16721,25290.5,51735.5,44410,35890,43043.5,26077.5,14801,12253.5,1843,17982.5,28263.5,25474.5
2025-12-30 11:00:00+00:00,9650,40297,19057.5,26949,49371,44146.5,40260,40684,26698.5,14476.5,11739.5,1800.5,22613,29645.5,31226
2025-12-30 12:00:00+00:00,12514.5,43806.5,16482,28651.5,52418,47154.5,40624.5,49541,26566,14701.5,14160,1871.5,23762,31897.5,34639
2025-12-30 13:00:00+00:00,15063,44874.5,14232.5,29291,54553,51687,40182.5,56868.5,25607.5,17300.5,14579.5,2613.5,23919.5,31624.5,38238.5
2025-12-30 14:00:00+00:00,15331,46730,13668,24352.5,51815,46127,41331,53426.5,22979,18546,11944.5,2523,21680,32271.5,39708
2025-12-30 15:00:00+00:00,11282,44334.5,16106,26953,48956.5,45201,37065,52288,29173,16858.5,12089.5,2356.5,23125.5,30357,39363.5
2025-12-30 16:00:00+00:00,11901,43975.5,20497.5,25825,48231,48056,38587.5,59851.5,28527.5,14236.5,15223.5,2042.5,27111.5,28143.5,35788.5
2025-12-30 17:00:00+00:00,14598.5,50517,19110.5,29831.5,57792,51155.5,42361,61768,29173.5,17432,15423,3356.5,25601.5,30725.5,38648.5
2025-12-30 18:00:00+00:00,14830.5,54043,26414,32047,69053.5,62596,46819,69624.5,33540.5,23829,17037,3098,29052.5,28486,40839.5
2025-12-30 19:00:00+00:00,15806.5,56909,30739,37126,75559,62368.5,49684.5,76156,36578,19991,14828.5,2811.5,28488.5,29247,42550.5
2025-12-30 20:00:00+00:00,12488,51393,30182.5,38713.5,63537,65427.5,51766,67975.5,38247.5,22642,15044,2824.5,23837.5,33132,39938.5
2025-12-30 21:00:00+00:00,15458.5,50178.5,23156,40135,66772,62479,45898.5,57635,35993.5,18564,13328.5,4203,20935.5,31306.5,34904.5
2025-12-30 22:00:00+00:00,12920,48789,22747.5,34750,59853,55250.5,42581.5,51644,33582,16935.5,12828.5,2928.5,23000.5,27327,29315.5
2025-12-30 23:00:00+00:00,14073,42727.5,17692.5,34380.5,56886,40998.5,37865.5,47480,30531.5,14724.5,12769,1235.5,21480.5,20876.5,24626.5
2025-12-31 00:00:00+00:00,18743.5,43203,29785,30958,50937,44934.5,37983,47601.5,27976.5,11906,10295,1103.5,22817.5,20396.5,22889
2025-12-31 01:00:00+00:00,27838,36351.5,96689,22514.5,44807.5,37570,33078,39181.5,21022.5,9645,8953.5,979,20298,18064.5,16375
2025-12-31 02:00:00+00:00,22561.5,34279,61434,17319,37000.5,30035,30557.5,33842.5,18989,9773,7761.5,1034.5,19603.5,14608.5,16528
2025-12-31 03:00:00+00:00,21024,30397.5,40813,16698,33876,32813,27578.5,40981,16834,8119,6470.5,1089,19954,14376.5,15268.5
2025-12-31 04:00:00+00:00,18859,26857.5,36118,17590.5,34308.5,30692.5,26133.5,45153.5,15931,8333.5,5881,989,18881.5,13563,13904.5
2025-12-31 05:00:00+00:00,17263.5,24985,36349,18057,33067,31229,24336,52877,16749.5,7666,6647,977.5,19744.5,14025.5,15427.5
2025-12-31 06:00:00+00:00,13789.5,27546,32190.5,20188.5,36600.5,27552.5,22065.5,52465,16624.5,9215.5,6406,996,16687,14592.5,14042
2025-12-31 07:00:00+00:00,13102,30986,25864.5,20401,38182,33631.5,26264,47446.5,19758.5,8073,6492.5,1092.5,18672,18263.5,15708.5
2025-12-31 08:00:00+00:00,8159,32348.5,15817.5,20197,47901,40228.5,28259,41201.5,24148.5,11475.5,8338.5,1540.5,21583,22206,16743.5
2025-12-31 09:00:00+00:00,8285.5,36016,12287.5,23821.5,42477,42861.5,33865.5,45679,25504.5,12823.5,9367,1164.5,21633.5,27566.5,24022
2025-12-31 10:00:00+00:00,9499.5,39138.5,16625.5,25931.5,43916.5,45546.5,36612.5,47179,26669.5,14818,10089,2349,23039.5,27557.5,30605.5
2025-12-31 11:00:00+00:00,9161,44664,20321,28473.5,55243.5,52079,41286,47543.5,25780.5,16733.5,12388.5,3625.5,20728,34297,36481
2025-12-31 12:00:00+00:00,11721.5,49039.5,19733.5,28911.5,58726,51151.5,47253.5,55312.5,29449,23657,12860.5,2818.5,24971.5,35853.5,39893.5
2025-12-31 13:00:00+00:00,12765.5,46691.5,17532.5,31113.5,54939.5,53361,45919.5,65565,31261,22367.5,10813.5,2708,24070,31352.5,39931.5
2025-12-31 14:00:00+00:00,12000.5,46545.5,19989,26604,58023,42461,44957,61992.5,29496,20356.5,12661,2453,23564,31053,43021
2025-12-31 15:00:00+00:00,11720.5,47628.5,17802.5,31762.5,63346,48926.5,44286,60785.5,31822.5,18256.5,14453,3415,23358.5,29273,38232.5
2025-12-31 16:00:00+00:00,15581,50361,18086,31951,69662.5,60335.5,49692.5,61651.5,33240.5,18243.5,13893.5,3263,24145.5,32633,39118.5
2025-12-31 17:00:00+00:00,18174,58382,25439.5,34650.5,78133.5,62244.5,60507,61938,37332.5,22918,16895,2594.5,30110,39547.5,47045.5
2025-12-31 18:00:00+00:00,18513.5,57357,33288,39611.5,79352.5,67292.5,60240.5,84765.5,40769,25186.5,17299.5,3668.5,32667,35531.5,41735.5
2025-12-31 19:00:00+00:00,19690.5,60593.5,28179.5,39693,70087,60787.5,54783.5,87222.5,45836.5,22985,17176.5,2402.5,31001,25950.5,41666.5
2025-12-31 20:00:00+00:00,15286.5,55790,26123.5,37629,67034.5,62306.5,49741.5,80627,40529,19873.5,15879,3067,27272.5,27744.5,39292
2025-12-31 21:00:00+00:00,15104.5,48378,27952,35129.5,60337,51474.5,40436.5,70754,36712.5,18610.5,16778.5,3118,26561,26437,34403
2025-12-31 22:00:00+00:00,15524,43508,24467.5,32118,61569.5,50061,39031.5,56135.5,34485,13592,15745,2692,25740,22131,28223.5
2025-12-31 23:00:00+00:00,15148.5,41264,22267,33005,58812.5,44911.5,37894,51457.5,30232,13415.5,14911.5,2245.5,22199.5,19974,23292
2026-01-01 00:00:00+00:00,19753,48019,43653,33430,51102,49155,43448,48622,26360,12576,13636,0,26927,19270,21937
2026-01-01 01:00:00+00:00,29097.5,39821.5,98722,25277.5,49046,40288.5,36180.5,41190,23769.5,11434.5,12409.5,0,22419.5,18322.5,18232.5
2026-01-01 02:00:00+00:00,25081,40924,77816,24012,44104.5,37756,34500,39376,22961.5,11789.5,11809.5,0,19268,17270,15656.5
2026-01-01 03:00:00+00:00,20679.5,34600,43957.5,24481.5,44259,37911.5,29632.5,43747,21172.5,10236,10030,0,16852.5,15260,18682.5
2026-01-01 04:00:00+00:00,21979.5,31748,32630,21913,37958,35437,28435.5,52948.5,18795.5,9655,7975,0,16475,13664.5,15936
2026-01-01 05:00:00+00:00,18105.5,29789.5,35610,18539,34443,34889,25909,61008.5,17669,10707,5937.5,0,18181.5,13219.5,14807.5
2026-01-01 06:00:00+00:00,18160.5,30458.5,28144,18871.5,41050,32709.5,23659.5,61311.5,18337,8853,6040,0,16786,14928,14757
2026-01-01 07:00:00+00:00,14345.5,31129.5,15252.5,21060.5,39644.5,33941,25474,51244,16683.5,8659.5,6055.5,0,17468,15063.5,13906
2026-01-01 08:00:00+00:00,8238.5,33669.5,12667.5,23294,45389,35161,26317,42653.5,17856,8895,6723,0,18818.5,16110.5,15207
2026-01-01 09:00:00+00:00,7150,36890.5,13758,25837,50232.5,39542.5,29324,38782,21295,10537,8322,0,17355.5,17518,17438.5
2026-01-01 10:00:00+00:00,8947,39704.5,20294.5,33740,51170,38612,34058.5,39121,25488,12024,10178,0,18765,19815,20178
2026-01-01 11:00:00+00:00,11527,42935.5,19377.5,39236,58499,43851,42640,45963,25734.5,14182,11581.5,0,22645,21716.5,22031
2026-01-01 12:00:00+00:00,12347.5,45325.5,15997,33196,61079,41884.5,43057.5,59966.5,30292,20308,13938.5,0,26460,26608,25635.5
2026-01-01 13:00:00+00:00,13513.5,45779,19176,32227.5,63222,46237.5,45671.5,65916,27137.5,21577,16972.5,0,25774.5,26603.5,23182.5
2026-01-01 14:00:00+00:00,13837.5,44999,20243.5,28950,65784,47991.5,45429.5,59875.5,25455,20769.5,14296.5,0,22777.5,28214.5,26176.5
2026-01-01 15:00:00+00:00,18193,44770.5,20577,31784.5,62962,50207,44076.5,57828.5,27258.5,19737.5,16686,0,24413,25378.5,25483
2026-01-01 16:00:00+00:00,15438,49310.5,20923.5,35570,66480,57093.5,48435.5,61260,28835,19339.5,17568.5,0,26179.5,27068,26941
2026-01-01 17:00:00+00:00,16919,50881.5,22159.5,35224.5,67605,58005.5,55425,62306,33793,20608.5,19038,0,30629.5,26942.5,28113.5
2026-01-01 18:00:00+00:00,20297.5,53696.5,22098,38023,67695.5,66947,55312.5,76305.5,36853,20960,21952,0,29879,30253,28307
2026-01-01 19:00:00+00:00,18172,51913.5,27805.5,36988,67640,64845.5,48994,72096.5,38351.5,28331,17602,0,28187.5,32078.5,32609.5
2026-01-01 20:00:00+00:00,16666,53603,22356,35077.5,63125.5,60023.5,46154.5,60287,34876,21228,18521.5,0,26005,33096,29044.5
2026-01-01 21:00:00+00:00,17700,49256,19382,33087.5,57928.5,52066.5,43424,54645.5,33517.5,19363,19055,0,24696,28729,27134.5
2026-01-01 22:00:00+00:00,16276.5,47232.5,21595.5,35553.5,56339,51134,42589.5,56182.5,30959.5,13430.5,13614,0,24392.5,28435.5,24476
2026-01-01 23:00:00+00:00,14511,43285.5,17924,31598.5,48028.5,44065,35729.5,57433.5,27102.5,13311,11965,0,20638,22402,22320.5
2026-01-02 00:00:00+00:00,22599.5,39499,24113.5,27898,41090,45963.5,39117.5,53404.5,27584.5,11802.5,12120.5,312,21390.5,20953.5,20743.5
2026-01-02 01:00:00+00:00,29390.5,32455,90570,21976,41206,38284.5,37174,41050,20795.5,11101.5,10788,711.5,20917.5,19300,19484
2026-01-02 02:00:00+00:00,26502.5,32533.5,65980.5,18893.5,41091,31752,32568,37444,17772.5,8295,7889.5,743.5,17557.5,16403.5,17092
2026-01-02 03:00:00+00:00,21933.5,33008,38663.5,18616.5,37695.5,33189.5,30857.5,43368,17071,8388,7297.5,569.5,15630.5,16621,17845.5
2026-01-02 04:00:00+00:00,19998,28234,31326.5,18379.5,35100,31866.5,29648.5,46337,15302,7433,8256.5,691,16985,15907.5,14161
2026-01-02 05:00:00+00:00,20007,25337,30356,18557,33678.5,31410,27869,59852.5,16015,7571,7266,573,19207.5,15419,15678.5
2026-01-02 06:00:00+00:00,19143,28522.5,30430.5,21791,39129,28754.5,25564,59739.5,16439.5,7717.5,6271.5,679.5,18307.5,16529.5,14130.5
2026-01-02 07:00:00+00:00,15913.5,32614.5,24752.5,23350,43963.5,35636,30819,53084.5,19790.5,9393,6888,628,19966.5,20863.5,17095.5
2026-01-02 08:00:00+00:00,7813.5,31399.5,8737,23511,47835,42856.5,30610,47067.5,21268,13672.5,7265,739,22060,23826,17788
2026-01-02 09:00:00+00:00,9482,40459.5,12299,22893,48580.5,45918,34842.5,45613.5,24098,13023.5,10490.5,1015.5,21536,31992,23795.5
2026-01-02 10:00:00+00:00,9200.5,42465,17060,24804,51794,42976,37400.5,50892.5,24347,17208,14129,984.5,21404.5,32918.5,32192.5
2026-01-02 11:00:00+00:00,9868,40597.5,15286,27312,49707,38603,37873.5,50670.5,24290,15051.5,14877.5,1629,20779.5,35559,47880
2026-01-02 12:00:00+00:00,14354,41162,15814,31842,52198.5,44013,35343.5,58027.5,27986,15529,15559.5,896,25480,36048.5,51281
2026-01-02 13:00:00+00:00,14446.5,43445,19018,31167,51578.5,47488,38358,69774.5,28666.5,16204.5,16333,1527,24563,37996,45668
2026-01-02 14:00:00+00:00,16776.5,45644.5,17682.5,35243.5,58678.5,44486,39271,67567,26334,16630,17810,1647.5,24944.5,42903,50179
2026-01-02 15:00:00+00:00,14879,52342,12847,27406.5,55156.5,48557,39989,63226.5,25538,13356,15870,2483,21634,37756.5,52336
2026-01-02 16:00:00+00:00,16854.5,49693.5,16964,33930.5,52351.5,48671.5,42835.5,65943,26509,14647,12699.5,2823.5,26697.5,35954.5,50897.5
2026-01-02 17:00:00+00:00,17480,53239.5,19363,39023.5,61763,54233.5,53400.5,71837.5,31540.5,16882.5,16968.5,3375.5,28090.5,37016,46995
2026-01-02 18:00:00+00:00,18565.5,57845,21666.5,35885,72402,62137,63912.5,84562.5,31113,17930.5,19055,3204.5,29711,36184,53363.5
2026-01-02 19:00:00+00:00,19809,59920.5,23190.5,34347.5,73597.5,68372.5,58828.5,85760,36872.5,23298.5,21649,2375.5,28325,39402,57869
2026-01-02 20:00:00+00:00,19131.5,57413,24286,40808.5,70413,63866,52547.5,78977.5,36478,22524,16612,2944.5,26783.5,38610.5,51410.5
2026-01-02 21:00:00+00:00,20017.5,54843.5,23139,41070.5,69062.5,55389,45103.5,75486,36643.5,20698.5,18498.5,2599.5,28144,32799.5,47362.5
2026-01-02 22:00:00+00:00,18899.5,52336.5,24642,34021,69738,54515,47607,69829,32584.5,16794.5,17711,1997,26538,31168,33100.5
2026-01-02 23:00:00+00:00,20584,48997,22616,31654,54594.5,47673,45389,57391.5,28023.5,15570,13264.5,942.5,25195.5,27184.5,26819.5
2026-01-03 00:00:00+00:00,21282,49909.5,30723,28916.5,45880,46972,42667,57695,25818.5,12969,12368.5,820,27519,25027.5,24833
2026-01-03 01:00:00+00:00,29991.5,38878,94059,23855.5,47986,39295,45240,46683.5,21019.5,10518.5,10273.5,777.5,20923,20326,18440
2026-01-03 02:00:00+00:00,26945.5,33307,65729,21406,43327,36803.5,39496.5,37611.5,20012.5,9257,8667,716.5,20634.5,16717.5,15827
2026-01-03 03:00:00+00:00,21081.5,33656.5,40678.5,19214.5,40722,38678.5,38118,45430,16745,8422,8378.5,736,18778.5,16588.5,16044
2026-01-03 04:00:00+00:00,16407.5,31273,34007,18436.5,39548,36877.5,33277.5,50661,15676,8160,7679,794.5,18679,16380.5,14704.5
2026-01-03 05:00:00+00:00,13418,26499.5,32469,17281,38534.5,36663,27872,61015.5,16184,7908.5,7090,646.5,19559.5,15310,15941
2026-01-03 06:00:00+00:00,11400,28358,26840,16654.5,39399.5,36611.5,25587,60917.5,15479.5,8196,7213,732,16725.5,16515,18151
2026-01-03 07:00:00+00:00,15254,29471,21374,17797.5,42833.5,37542.5,24219,51958,15765.5,8836,7864,756,21536.5,16705,19967
2026-01-03 08:00:00+00:00,9806.5,34548,12476.5,19221.5,45466.5,41290,32795,44299.5,18532.5,9767,9537,684.5,23764.5,21394,19725
2026-01-03 09:00:00+00:00,8500.5,39386.5,20206,24501.5,46708.5,44200,36733,50534,21119,12067,12097.5,1003,25830.5,31798.5,27226
2026-01-03 10:00:00+00:00,8219.5,44446,20036.5,31464.5,52973,45216.5,42095.5,50581.5,26116,13311,13217.5,2040,24741.5,34785,28422.5
2026-01-03 11:00:00+00:00,8883,40498.5,21525,36817,61591.5,46750.5,44947.5,59317,30220.5,14467.5,17048.5,2387,22841,34127,37037.5
2026-01-03 12:00:00+00:00,11527.5,42504.5,24589.5,28763,63787.5,51475,46660.5,63166,34290.5,18417,17537.5,2734.5,27718,32363,44580
2026-01-03 13:00:00+00:00,12987,49503,25175,33384,60475.5,56710.5,43663.5,74063.5,32992,17114.5,17660,2454,27896,35267,50704.5
2026-01-03 14:00:00+00:00,11261.5,46661.5,22064,31420.5,58459.5,53277.5,44300.5,76068,29731.5,16357,18574,2169,22787,37161,51187.5
2026-01-03 15:00:00+00:00,12882,44212.5,19227,31706,56114.5,50834.5,49132,70665,29614.5,17902,16167.5,2991,21542,33682,49663.5
2026-01-03 16:00:00+00:00,17129,49795,21677.5,35812.5,69206,58376.5,56287,74843,29377,20560,16181,2468,23603.5,34104.5,46908.5
2026-01-03 17:00:00+00:00,20129,54428,21188,36110,65012.5,63828,58912,79646.5,31317.5,22055,17313.5,2492.5,28452,33282,54064
2026-01-03 18:00:00+00:00,17128.5,60146,23123,41547,63933,66265,62580,90912,33688,22950,19920,2345.5,34938,39373,55082.5
2026-01-03 19:00:00+00:00,21843.5,59187,23403.5,34172,70423.5,67635,58292,86456.5,35057,24049.5,19858.5,2489,36167.5,45324.5,56839
2026-01-03 20:00:00+00:00,22291.5,60171.5,24208.5,33557,75421,69013,56739,81465.5,37441.5,23152,17006.5,2512,30905,41377,61891.5
2026-01-03 21:00:00+00:00,21206,54567,28820.5,34217.5,80686.5,62547,46770.5,73290,37147,26417.5,15797.5,2911,28578,35683,49065.5
2026-01-03 22:00:00+00:00,17844,56939,27996.5,32827,73889.5,58506,42417.5,68728,34717.5,21006,14846,2074.5,27178.5,33591,46956
2026-01-03 23:00:00+00:00,13543.5,50473,25763,31945,63687,51866,39460.5,65324.5,29458,14764,12104.5,2547.5,30986,30259.5,32678.5
2026-01-04 00:00:00+00:00,20088.5,46885.5,36582.5,34269.5,55880.5,56370.5,40487.5,59040,27215,17232,12976.5,1931.5,26484.5,23325,29336.5
2026-01-04 01:00:00+00:00,29464.5,39870,103137.5,26267.5,51653.5,53439,50199.5,52185.5,23267.5,19271,12322.5,715.5,23553.5,19573.5,22533
2026-01-04 02:00:00+00:00,25763.5,38988,78841.5,23284.5,51144,42853,42092.5,45419,19345.5,13236.5,10825,759,20798.5,17283,21892
2026-01-04 03:00:00+00:00,20082.5,34520.5,51145.5,22581.5,51967.5,45443,40506.5,47830.5,19738.5,12117.5,8201,673.5,18762.5,16147.5,17522
2026-01-04 04:00:00+00:00,18120.5,31640.5,40079.5,19832,44813,43949.5,35061,54405,18114.5,10730,7892.5,805.5,20180,16872,17067
2026-01-04 05:00:00+00:00,15577,28022,35950.5,19832.5,45665,44995,31887,61957.5,16628.5,11046.5,6789.5,710.5,20848.5,15277.5,15742.5
2026-01-04 06:00:00+00:00,13675.5,27117,37435.5,19685,46244.5,40415,28843,64297.5,16955,13618.5,6945.5,728.5,18605.5,16018.5,16632
2026-01-04 07:00:00+00:00,11317,32097,24348.5,20594.5,44731.5,43684.5,32712.5,54990,17705,15813.5,8149.5,609.5,22052.5,18203,16779.5
2026-01-04 08:00:00+00:00,9616,36479.5,16298,22172.5,48078,46249.5,32989.5,46252,19596.5,15998.5,9761,662,25944,20065.5,20823
2026-01-04 09:00:00+00:00,9487,46355,17910,27085,51688,52345.5,39731,45815,24285,19826.5,12709,838.5,26492,27349,25128
2026-01-04 10:00:00+00:00,12956,44588.5,21061,27856.5,57012,51210.5,52364.5,52842,27567.5,28615,13842,2435,25408.5,33508.5,31705
2026-01-04 11:00:00+00:00,12857.5,43774,22179.5,31239.5,56939.5,56369.5,49966.5,58779,28335.5,32853.5,15451,2816,26048.5,36248,47161
2026-01-04 12:00:00+00:00,16806,49572.5,25060.5,31429.5,66424,55426.5,57349.5,66838.5,32451.5,32828.5,15337.5,2135,28494,36355.5,52989
2026-01-04 13:00:00+00:00,16275.5,46469.5,23843,32747,60578,54881.5,57922.5,74494.5,30294.5,33125,13836.5,2465,27118,38121.5,52665.5
2026-01-04 14:00:00+00:00,15528,49737.5,21960,34007.5,63047.5,58430.5,57494.5,73536.5,30606,33165.5,16961,2896,25312.5,37817,55192.5
2026-01-04 15:00:00+00:00,15926.5,49607.5,23223,32197,67460,61120,48211.5,72264.5,33013,32561,18648.5,2526,25438,33788.5,58904
2026-01-04 16:00:00+00:00,16583.5,49755.5,20200,36143,72162,60059,57917.5,74811,35219.5,36270,19607.5,2451.5,24413,35608,60508
2026-01-04 17:00:00+00:00,21284.5,57443.5,27051.5,36889.5,77272,71120,66094,88224.5,36406,38680.5,21563.5,3356.5,29337,46153,67441.5
2026-01-04 18:00:00+00:00,21406,63846,28057.5,35025.5,77673.5,81897,65555.5,97288.5,41331.5,44042.5,25427.5,2989,28260,51964,76329.5
2026-01-04 19:00:00+00:00,17631,60684,31749.5,36345.5,80241.5,76943,59814.5,104989,41249,40095,24444,2562,33528,58202,74489
2026-01-04 20:00:00+00:00,19287.5,66779.5,33902.5,34929.5,75959,79102.5,58768,86857,38388,33935.5,20050.5,2730,29881,48674,64693
2026-01-04 21:00:00+00:00,23000,58457,28932,35569.5,76200.5,73691,50465.5,75622.5,37100,26996,18169.5,1716,27637,44495.5,45488
2026-01-04 22:00:00+00:00,16520,49879.5,22452,37477.5,73717,65009.5,46483.5,67014.5,32539,19950,14106,1361,28587,38224,35833.5
2026-01-04 23:00:00+00:00,16235.5,43057,23180.5,36085.5,62874.5,54142,38100.5,59542,27736,19463,12213,1251.5,26913,28449.5,28557.5
2026-01-05 00:00:00+00:00,20848,39035.5,31708,35057.5,46534,57759.5,41526.5,56379,24540,17093.5,13828.5,1221.5,24981,23069.5,23595
2026-01-05 01:00:00+00:00,32808,34396.5,97853,30969.5,47494,49090.5,40685,43039.5,18871,14766,11599,712.5,20585,19617,16844
2026-01-05 02:00:00+00:00,29599.5,30067,75116.5,26774,46396.5,42786.5,36829,39017.5,17272.5,12033.5,9404,705,21405.5,16730.5,15649
2026-01-05 03:00:00+00:00,25728,28925.5,51650,23443.5,45171,43082.5,29505,47983,16635,11324.5,8467.5,743.5,20571.5,15606.5,15156
2026-01-05 04:00:00+00:00,24266,26614.5,39014.5,22215,40054.5,46354,31411.5,54215,15416.5,10550.5,8025,1399,21303,15016.5,13697.5
2026-01-05 05:00:00+00:00,20022,26010.5,36342,21926.5,37198,41608,31560,61083.5,15744,11421.5,7579.5,1631,20965.5,15491,14370
2026-01-05 06:00:00+00:00,14710.5,29273.5,37034.5,24857.5,43756,41251.5,28301,67651,17192.5,11626,7675.5,1550.5,20164,18294.5,17614
