day,hour,soc,action_power
117,8,0.42505263,-0.2119
117,9,0.42505263,9.5e-13
117,10,0.62,0.20520776000094998
117,11,1.0,0.40000000000095004
117,12,1.0,9.5e-13
117,13,1.0,9.5e-13
117,14,1.0,-1.8499646e-12
117,15,1.0,-5.0204285e-14
117,16,0.57894737,-0.4
117,17,0.15789474,-0.4
117,18,0.0,-0.15
117,19,0.0,0.0
117,20,0.0,0.0
117,21,0.0,0.0
117,22,0.0,0.0
117,23,0.0,-1e-12
118,0,0.38,0.4
118,1,0.38,9.5e-13
118,2,0.38,9.5e-13
118,3,0.38,9.5e-13
118,4,0.62,0.25263158000095004
118,5,1.0,0.40000000000095004
118,6,1.0,-4.9993343e-14
118,7,0.57894737,-0.4
118,8,0.15789474,-0.4
118,9,0.0,-0.15
118,10,1e-12,9.5e-13
118,11,0.24,0.25263158000095004
118,12,0.62,0.40000000000095004
118,13,1.0,0.40000000000095004
118,14,1.0,-9.9986686e-13
118,15,1.0,9.9990192e-13
118,16,0.57894737,-0.4
118,17,0.15789474,-0.4
118,18,0.0,-0.15
118,19,0.0,0.0
118,20,0.0,0.0
118,21,1e-12,9.5e-13
118,22,0.38,0.40000000000095004
118,23,0.0,-0.361
119,0,1e-12,9.5e-13
119,1,2e-12,9.5e-13
119,2,0.24,0.25263158000095004
119,3,0.62,0.40000000000095004
119,4,1.0,0.40000000000095004
119,5,1.0,9.5e-13
119,6,1.0,9.5e-13
119,7,1.0,9.5e-13
119,8,1.0,1.94966818e-12
119,9,1.0,9.5e-13
119,10,1.0,9.5e-13
119,11,1.0,1.94966818e-12
119,12,1.0,9.5e-13
119,13,1.0,9.5e-13
119,14,1.0,0.0
119,15,1.0,-9.4050767e-12
119,16,0.57894737,-0.4
119,17,0.20957895,-0.3509
119,18,0.0,-0.1991
119,19,0.0,0.0
119,20,0.0,0.0
119,21,0.0,0.0
119,22,0.0,0.0
119,23,0.0,-1e-12
120,0,0.02128,0.02240000000095
120,1,0.021945,0.0007000000009499999
120,2,0.401945,0.4
120,3,0.62,0.22953158000095
120,4,1.0,0.40000000000095004
120,5,1.0,1.94990192e-12
120,6,1.0,1.94966818e-12
120,7,0.66778947,-0.3156
120,8,0.26189474,-0.3856
120,9,0.0,-0.2488
120,10,0.0,0.0
120,11,0.02337,0.02460000000095
120,12,0.02337,9.5e-13
120,13,0.24,0.22803158000095
120,14,0.62,0.40000000000095004
120,15,1.0,0.40000000000095004
120,16,0.72778947,-0.2586
120,17,0.30673684,-0.4
120,18,0.0,-0.2914
120,19,0.0,0.0
120,20,1e-12,9.5e-13
120,21,0.0,-9.5e-13
120,22,0.0,0.0
120,23,0.0,-1e-12
121,0,0.052755,0.055531579000949995
121,1,0.259855,0.21800000000095
121,2,0.44976,0.19990000000094998
121,3,0.63539,0.19540000000094998
121,4,0.80962,0.18340000000095
121,5,0.93901,0.13620000000094998
121,6,1.0,0.06420000000095
121,7,1.0,1.94966818e-12
121,8,1.0,9.5e-13
121,9,0.93511395,-0.06164175
121,10,0.919535,-0.0148
121,11,0.969125,0.05220000000095
121,12,1.0,0.03250000000095
121,13,1.0,-9.4997898e-13
121,14,1.0,9.5e-13
121,15,1.0,0.0
121,16,0.76147368,-0.2266
121,17,0.34042105,-0.4
121,18,0.0,-0.3234
121,19,0.0,0.0
121,20,0.0,0.0
121,21,1e-12,9.5e-13
121,22,0.0,-9.5e-13
121,23,0.0,-1e-12
122,0,0.102125,0.10750000000095
122,1,0.186705,0.08903157900095
122,2,0.26698,0.08450000000095001
122,3,0.36578,0.10400000000095
122,4,0.54248,0.18600000000095
122,5,0.777795,0.24770000000095
122,6,0.777795,9.5e-13
122,7,1.0,0.23390000000095
122,8,1.0,9.5e-13
122,9,1.0,0.0
122,10,1.0,9.5e-13
122,11,1.0,9.5e-13
122,12,1.0,9.5e-13
122,13,1.0,9.5e-13
122,14,0.945375,-0.05189375
122,15,1.0,0.05750000000095
122,16,0.57894737,-0.4
122,17,0.42105263,-0.15
122,18,0.0,-0.4
122,19,0.0,0.0
122,20,1e-12,9.5e-13
122,21,0.0,-9.5e-13
122,22,0.0,0.0
122,23,0.0,-1e-12
123,0,0.312455,0.32890000000095004
123,1,0.3749,0.06573157900095
123,2,0.68783,0.32940000000095004
123,3,1.0,0.32860000000095
123,4,1.0,9.5e-13
123,5,1.0,-1.0000778e-12
123,6,1.0,1.94966818e-12
123,7,1.0,-1.852285e-12
123,8,0.66105263,-0.322
123,9,0.24,-0.4
123,10,0.24,9.5e-13
123,11,0.62,0.40000000000095004
123,12,1.0,0.40000000000095004
123,13,1.0,9.5e-13
123,14,1.0,9.5e-13
123,15,1.0,-4.9993343e-14
123,16,0.78715789,-0.2022
123,17,0.42105263,-0.3478
123,18,0.0,-0.4
123,19,1e-12,9.5e-13
123,20,0.0,-9.5e-13
123,21,0.0,0.0
123,22,1e-12,9.5e-13
123,23,0.0,-1.95e-12
124,0,0.0,0.0
124,1,0.0,0.0
124,2,1e-12,9.5e-13
124,3,0.24,0.25263158000095004
124,4,0.62,0.40000000000095004
124,5,1.0,0.40000000000095004
124,6,1.0,1.94990192e-12
124,7,1.0,-1.8524959e-12
124,8,1.0,0.0
124,9,1.0,0.0
124,10,1.0,0.0
124,11,1.0,9.5e-13
124,12,1.0,9.5e-13
124,13,1.0,9.5e-13
124,14,1.0,-3.8002324e-12
124,15,1.0,9.5e-13
124,16,0.57894737,-0.4
124,17,0.15789474,-0.4
124,18,0.0,-0.15
124,19,0.0,0.0
124,20,0.0,0.0
124,21,0.0,0.0
124,22,0.0,0.0
124,23,0.0,-1e-12
125,0,1e-12,9.5e-13
125,1,0.0,-9.5e-13
125,2,0.38,0.40000000000095004
125,3,0.76,0.40000000000095004
125,4,1.0,0.25263158000095004
125,5,1.0,1.94990192e-12
125,6,1.0,-1.8524959e-12
125,7,0.57894737,-0.4
125,8,0.15789474,-0.4
125,9,0.0,-0.15
125,10,1e-12,9.5e-13
125,11,0.24,0.25263158000095004
125,12,0.62,0.40000000000095004
125,13,1.0,0.40000000000095004
125,14,1.0,9.5e-13
125,15,1.0,0.0
125,16,0.84210526,-0.15
125,17,0.42105263,-0.4
125,18,0.0,-0.4
125,19,1e-12,9.5e-13
125,20,1e-12,0.0
125,21,0.0,-9.5e-13
125,22,0.0,0.0
125,23,0.0,-1e-12
126,0,0.38,0.4
126,1,0.24,-0.133
126,2,0.62,0.40000000000095004
126,3,1.0,0.40000000000095004
126,4,1.0,1.94990192e-12
126,5,1.0,1.94990192e-12
126,6,1.0,1.9494344500000003e-12
126,7,0.65499921,-0.32775075
126,8,0.23394658,-0.4
126,9,0.019315,-0.2039
126,10,0.200955,0.19120000000095
126,11,0.524715,0.34080000000095
126,12,0.844485,0.33660000000095003
126,13,1.0,0.16370000000095
126,14,1.0,9.5e-13
126,15,1.0,-1.0000778e-12
126,16,0.84210526,-0.15
126,17,0.42105263,-0.4
126,18,0.0,-0.4
126,19,0.0,0.0
126,20,1e-12,9.5e-13
126,21,0.0,-9.5e-13
126,22,0.0,0.0
126,23,0.0,-1e-12
127,0,0.38,0.4
127,1,0.38,9.5e-13
127,2,0.76,0.40000000000095004
127,3,0.76,9.5e-13
127,4,1.0,0.25263158000095004
127,5,1.0,9.5e-13
127,6,1.0,-4.9993343e-14
127,7,1.0,0.0
127,8,0.57894737,-0.4
127,9,0.15789474,-0.4
127,10,0.0,-0.15
127,11,1e-12,9.5e-13
127,12,0.38,0.40000000000095004
127,13,0.76,0.4
127,14,1.0,0.25263158
127,15,1.0,0.0
127,16,0.84210526,-0.15
127,17,0.42105263,-0.4
127,18,0.0,-0.4
127,19,0.0,0.0
127,20,1e-12,9.5e-13
127,21,0.0,-9.5e-13
127,22,0.0,0.0
127,23,0.0,-1e-12
128,0,0.0,0.0
128,1,0.0,0.0
128,2,0.0,0.0
128,3,1e-12,9.5e-13
128,4,0.38,0.40000000000095004
128,5,0.72562,0.36381053000095004
128,6,0.72562,9.5e-13
128,7,0.72562,9.5e-13
128,8,0.30456737,-0.4
128,9,0.01162,-0.2783
128,10,0.05551,0.046200000000949995
128,11,0.17464,0.12540000000095
128,12,0.24,0.06880000000095
128,13,0.62,0.40000000000095004
128,14,1.0,0.40000000000095004
128,15,1.0,0.0
128,16,0.57894737,-0.4
128,17,0.15789474,-0.4
128,18,0.0,-0.15
128,19,0.0,0.0
128,20,0.0,0.0
128,21,0.0,0.0
128,22,0.0,0.0
128,23,0.0,-1e-12
129,0,0.38,0.40000000000095004
129,1,0.14631579,-0.222
129,2,0.14631579,9.5e-13
129,3,0.52631579,0.40000000000095004
129,4,0.62,0.09861495800095
129,5,0.62,9.5e-13
129,6,1.0,0.40000000000095004
129,7,1.0,1.94990192e-12
129,8,1.0,-1.8524959e-12
129,9,0.96536842,-0.0329
129,10,1.0,0.036454294000949995
129,11,1.0,9.5e-13
129,12,1.0,9.5e-13
129,13,1.0,-1.8001822e-12
129,14,1.0,-4.9993343e-14
129,15,1.0,-4.9993343e-14
129,16,0.79736842,-0.1925
129,17,0.38042105,-0.3961
129,18,0.0,-0.3614
129,19,0.0,0.0
129,20,0.0,0.0
129,21,0.0,0.0
129,22,0.011368421,0.011966759000950001
129,23,0.0,-0.0108
130,0,1e-12,9.5e-13
130,1,0.012255,0.01290000000095
130,2,0.392255,0.40000000000095004
130,3,0.772255,0.40000000000095004
130,4,0.918205,0.15363158000094998
130,5,1.0,0.08610000000095
130,6,0.974,-0.0247
130,7,0.81684211,-0.1493
130,8,0.68326316,-0.1269
130,9,0.68326316,9.5e-13
130,10,1.0,0.33340720000095003
130,11,1.0,9.5e-13
130,12,1.0,9.5e-13
130,13,1.0,9.5e-13
130,14,1.0,-4.9993343e-14
130,15,1.0,-4.9993343e-14
130,16,0.60515789,-0.3751
130,17,0.18410526,-0.4
130,18,0.0,-0.1749
130,19,0.0,0.0
130,20,0.0,0.0
130,21,0.0,0.0
130,22,0.0,0.0
130,23,0.0,-1e-12
131,0,0.19342974,0.20361025000094998
131,1,0.29640974,0.10840000000095
131,2,0.41629974,0.12620000000095
131,3,0.54882474,0.13950000000095
131,4,0.68372474,0.14200000000094998
131,5,0.80389974,0.12650000000095
131,6,0.81653474,0.01330000000095
131,7,0.69990316,-0.1108
131,8,0.51653474,-0.1742
131,9,0.40264,-0.1082
131,10,0.47522,0.07640000000095
131,11,0.706925,0.24390000000095
131,12,1.0,0.30850000000095
131,13,1.0,9.5e-13
131,14,1.0,9.5e-13
131,15,1.0,-4.9993343e-14
131,16,0.68631579,-0.298
131,17,0.32557895,-0.3427
131,18,0.0,-0.3093
131,19,0.0,0.0
131,20,0.0,0.0
131,21,0.0,0.0
131,22,0.0,0.0
131,23,0.0,-1e-12
132,0,0.0,0.0
132,1,0.0,0.0
132,2,1e-12,9.5e-13
132,3,0.38,0.40000000000095004
132,4,0.62,0.25263158000095004
132,5,1.0,0.40000000000095004
132,6,1.0,9.5e-13
132,7,1.0,-9.5008446e-13
132,8,0.57894737,-0.4
132,9,0.33,-0.2365
132,10,0.33,9.5e-13
132,11,0.62,0.30526316000095
132,12,1.0,0.40000000000095004
132,13,1.0,9.5e-13
132,14,1.0,9.5e-13
132,15,1.0,9.5e-13
132,16,0.57894737,-0.4
132,17,0.35905263,-0.2089
132,18,0.0,-0.3411
132,19,0.0,0.0
132,20,1e-12,9.5e-13
132,21,0.0,-9.5e-13
132,22,0.0,0.0
132,23,0.0,-1e-12
133,0,0.0,0.0
133,1,0.0,0.0
133,2,0.003545,0.00373157890095
133,3,0.33253,0.34630000000095
133,4,0.672915,0.35830000000095
133,5,1.0,0.34430000000095
133,6,1.0,1.94966818e-12
133,7,1.0,1.94990192e-12
133,8,1.0,9.5e-13
133,9,1.0,-7.5048023e-12
133,10,1.0,9.5e-13
133,11,1.0,9.5e-13
133,12,1.0,9.5e-13
133,13,1.0,-1.899958e-12
133,14,1.0,9.5e-13
133,15,1.0,9.5e-13
133,16,0.60578947,-0.3745
133,17,0.18473684,-0.4
133,18,0.0,-0.1755
133,19,0.0,0.0
133,20,0.0,0.0
133,21,0.0,0.0
133,22,0.0,0.0
133,23,0.0,-1e-12
134,0,0.38,0.40000000000095004
134,1,0.38,9.5e-13
134,2,0.4636,0.08800000000095
134,3,0.62,0.16463158000095
134,4,1.0,0.4
134,5,1.0,0.0
134,6,1.0,9.5e-13
134,7,0.57894737,-0.4
134,8,0.15789474,-0.4
134,9,0.0,-0.15
134,10,1e-12,9.5e-13
134,11,0.063965,0.06733157900095
134,12,0.443965,0.40000000000095004
134,13,0.823965,0.40000000000095004
134,14,1.0,0.18530000000094998
134,15,1.0,1.94990192e-12
134,16,0.60905263,-0.3714
134,17,0.31926316,-0.2753
134,18,0.0,-0.3033
134,19,0.0,0.0
134,20,0.0,0.0
134,21,0.0,0.0
134,22,0.0,0.0
134,23,0.0,0.0
135,0,1e-12,9.5e-13
135,1,2e-12,9.5e-13
135,2,3e-12,9.5e-13
135,3,0.206,0.21684211000095
135,4,0.206,9.5e-13
135,5,0.17084211,-0.0334
135,6,0.17084211,9.5e-13
135,7,0.097157895,-0.07
135,8,0.0,-0.0923
135,9,0.06308,0.06640000000095
135,10,0.173215,0.11593158000095001
135,11,0.553215,0.40000000000095004
135,12,0.933215,0.40000000000095004
135,13,0.933215,9.5e-13
135,14,1.0,0.07030000000095
135,15,1.0,-5.0204285e-14
135,16,0.77505263,-0.2137
135,17,0.42105263,-0.3363
135,18,0.0,-0.4
135,19,0.0,0.0
135,20,0.0,0.0
135,21,0.0,0.0
135,22,0.0,0.0
135,23,0.0,-1e-12
136,0,1e-12,9.5e-13
136,1,0.0,-9.5e-13
136,2,0.03572,0.03760000000095
136,3,0.14212,0.11200000000095
136,4,0.319865,0.18710000000094998
136,5,0.564585,0.25760000000095
136,6,0.826405,0.27560000000095003
136,7,1.0,0.18273158000095
136,8,1.0,9.5e-13
136,9,1.0,9.5e-13
136,10,1.0,9.5e-13
136,11,1.0,9.5e-13
136,12,1.0,9.5e-13
136,13,1.0,-3.8001269e-12
136,14,1.0,9.5e-13
136,15,1.0,9.5e-13
136,16,0.84210526,-0.15
136,17,0.42105263,-0.4
136,18,0.0,-0.4
136,19,1e-12,9.5e-13
136,20,2e-12,9.5e-13
136,21,0.0,-1.9e-12
136,22,0.0,0.0
136,23,0.0,-1e-12
137,0,0.291935,0.30730000000095004
137,1,0.291935,9.5e-13
137,2,0.63403,0.36010000000095
137,3,0.63403,9.5e-13
137,4,1.0,0.38523158000095004
137,5,1.0,1.94966818e-12
137,6,1.0,1.94990192e-12
137,7,1.0,-3.7047809e-12
137,8,1.0,9.5e-13
137,9,1.0,9.5e-13
137,10,1.0,9.5e-13
137,11,1.0,-3.8002324e-12
137,12,1.0,9.5e-13
137,13,1.0,9.5e-13
137,14,1.0,-1.9000634e-12
137,15,1.0,9.5e-13
137,16,0.57894737,-0.4
137,17,0.15789474,-0.4
137,18,0.0,-0.15
137,19,0.0,0.0
137,20,1e-12,9.5e-13
137,21,0.0,-9.5e-13
137,22,1e-12,9.5e-13
137,23,0.0,-1.95e-12
138,0,0.15029,0.15820000000095
138,1,0.2888,0.14580000000095
138,2,0.408785,0.12630000000094999
138,3,0.5073,0.10370000000095
138,4,0.62,0.11863158000095
138,5,1.0,0.40000000000095004
138,6,1.0,9.5e-13
138,7,1.0,9.5e-13
138,8,1.0,1.94990192e-12
138,9,1.0,9.5e-13
138,10,1.0,9.5e-13
138,11,1.0,9.5e-13
138,12,1.0,9.5e-13
138,13,1.0,-6.6028127e-12
138,14,1.0,9.5e-13
138,15,1.0,0.0
138,16,0.57894737,-0.4
138,17,0.42105263,-0.15
138,18,0.0,-0.4
138,19,0.0,0.0
138,20,0.0,0.0
138,21,0.0,0.0
138,22,0.0,0.0
138,23,0.0,-1e-12
139,0,0.38,0.40000000000095004
139,1,0.38,0.0
139,2,0.38,9.5e-13
139,3,0.76,0.40000000000095004
139,4,0.76,9.5e-13
139,5,0.76,9.5e-13
139,6,1.0,0.25263158000095004
139,7,0.83105263,-0.1605
139,8,0.62463158,-0.1961
139,9,0.55842105,-0.0629
139,10,0.55842105,9.5e-13
139,11,0.85292105,0.31000000000095
139,12,1.0,0.15481994000094998
139,13,1.0,9.5e-13
139,14,1.0,9.5e-13
139,15,1.0,-5.0204285e-14
139,16,0.662,-0.3211
139,17,0.35757895,-0.2892
139,18,0.0,-0.3397
139,19,0.0,0.0
139,20,0.0,0.0
139,21,0.0,0.0
139,22,1e-12,9.5e-13
139,23,0.0,-1.95e-12
140,0,1e-12,9.5e-13
140,1,0.0,-9.5e-13
140,2,0.0,0.0
140,3,0.24,0.25263158000095004
140,4,0.24,9.5e-13
140,5,0.62,0.40000000000095004
140,6,1.0,0.40000000000095004
140,7,1.0,9.5e-13
140,8,0.76915789,-0.2193
140,9,0.71,-0.0562
140,10,0.71,9.5e-13
140,11,1.0,0.30526316000095
140,12,0.855505,-0.13727025
140,13,1.0,0.15210000000095
140,14,1.0,4.9993343e-14
140,15,1.0,-4.9993343e-14
140,16,0.62273684,-0.3584
140,17,0.29905263,-0.3075
140,18,0.0,-0.2841
140,19,1e-12,9.5e-13
140,20,0.26568421,0.27966759000095004
140,21,0.26568421,0.0
140,22,0.26568421,9.5e-13
140,23,0.0,-0.2524
141,0,1e-12,9.5e-13
141,1,2e-12,9.5e-13
141,2,3e-12,9.5e-13
141,3,0.38,0.40000000000095004
141,4,0.42944263,0.052044875000949994
141,5,0.80944263,0.40000000000095004
141,6,0.80944263,9.5e-13
141,7,0.38839,-0.4
141,8,0.38839,9.5e-13
141,9,0.38839,9.5e-13
141,10,0.605275,0.22830000000095
141,11,0.86757,0.27610000000095003
141,12,1.0,0.13940000000095
141,13,1.0,-4.97824e-14
141,14,1.0,-4.9993343e-14
141,15,1.0,0.0
141,16,0.57894737,-0.4
141,17,0.42105263,-0.15
141,18,0.0,-0.4
141,19,0.0,0.0
141,20,0.0,0.0
141,21,0.0,0.0
141,22,0.0,0.0
141,23,0.0,-1e-12
142,0,0.0,0.0
142,1,0.0,0.0
142,2,1e-12,9.5e-13
142,3,0.38,0.40000000000095004
142,4,0.76,0.40000000000095004
142,5,1.0,0.25263158000095004
142,6,1.0,9.5e-13
142,7,1.0,9.5e-13
142,8,1.0,9.5e-13
142,9,1.0,9.5e-13
142,10,1.0,9.5e-13
142,11,1.0,9.5e-13
142,12,1.0,9.5e-13
142,13,1.0,9.5e-13
142,14,1.0,0.0
142,15,1.0,-7.6006756e-12
142,16,0.84210526,-0.15
142,17,0.42105263,-0.4
142,18,0.0,-0.4
142,19,0.0,0.0
142,20,0.0,0.0
142,21,0.0,0.0
142,22,0.0,0.0
142,23,0.0,-1e-12
143,0,0.0,0.0
143,1,1e-12,9.5e-13
143,2,0.38,0.40000000000095004
143,3,0.62,0.25263158000095004
143,4,1.0,0.40000000000095004
143,5,1.0,1.94990192e-12
143,6,1.0,1.94990192e-12
143,7,1.0,1.94966818e-12
143,8,1.0,1.94966818e-12
143,9,1.0,9.5e-13
143,10,1.0,9.5e-13
143,11,1.0,-1.1209689e-11
143,12,1.0,9.5e-13
143,13,1.0,9.5e-13
143,14,1.0,0.0
143,15,1.0,0.0
143,16,0.57894737,-0.4
143,17,0.15789474,-0.4
143,18,0.0,-0.15
143,19,0.0,0.0
143,20,0.0,0.0
143,21,0.0,0.0
143,22,0.0,0.0
143,23,0.0,-1e-12
144,0,1e-12,9.5e-13
144,1,2e-12,9.5e-13
144,2,0.38,0.40000000000095004
144,3,0.76,0.40000000000095004
144,4,1.0,0.25263158000095004
144,5,1.0,1.94990192e-12
144,6,1.0,9.5e-13
144,7,0.93344368,-0.0632285
144,8,0.93344368,9.5e-13
144,9,0.74723316,-0.1769
144,10,0.66997,-0.0734
144,11,0.77048,0.10580000000095001
144,12,0.91982,0.15720000000095
144,13,1.0,0.08440000000095
144,14,1.0,-9.4997898e-13
144,15,1.0,9.5e-13
144,16,0.67684211,-0.307
144,17,0.30978947,-0.3487
144,18,0.0,-0.2943
144,19,0.0,0.0
144,20,1e-12,9.5e-13
144,21,0.0,-9.5e-13
144,22,1e-12,9.5e-13
144,23,0.0,-1.95e-12
145,0,0.012065,0.01270000000095
145,1,0.020615,0.00900000000095
145,2,0.056905,0.038200000000949995
145,3,0.12407,0.07070000000095
145,4,0.2185,0.09940000000095
145,5,0.334305,0.12190000000095
145,6,0.442985,0.11440000000095
145,7,0.52858,0.09010000000095
145,8,0.56601,0.039400000000949995
145,9,0.61579,0.05240000000095
145,10,0.734635,0.12510000000094998
145,11,0.895755,0.16960000000095
145,12,0.929795,0.03583157900095
145,13,1.0,0.07390000000095
145,14,1.0,-4.9993343e-14
145,15,1.0,-4.9993343e-14
145,16,0.61263158,-0.368
145,17,0.19157895,-0.4
145,18,0.0,-0.182
145,19,0.0,0.0
145,20,0.0,0.0
145,21,0.0,0.0
145,22,1e-12,9.5e-13
145,23,0.0,-1.95e-12
146,0,0.01083,0.011400000000950001
146,1,0.05757,0.04920000000095
146,2,0.153995,0.10150000000095001
146,3,0.294215,0.14760000000095
146,4,0.47823,0.19370000000095
146,5,0.682955,0.21550000000095
146,6,0.837425,0.16260000000094998
146,7,0.94373,0.11190000000095
146,8,0.94373,9.5e-13
146,9,0.75966263,-0.174864
146,10,0.33861,-0.4
146,11,0.625795,0.30230000000095003
146,12,0.89075,0.27890000000095
146,13,0.89075,9.5e-13
146,14,1.0,0.11500000000095001
146,15,1.0,-4.9993343e-14
146,16,0.57894737,-0.4
146,17,0.15789474,-0.4
146,18,0.0,-0.15
146,19,0.0,0.0
146,20,0.0,0.0
146,21,0.0,0.0
146,22,1e-12,9.5e-13
146,23,0.0,-1.95e-12
