day,hour,soc,action_scalar,action_power,demand_delta,import_price,export_price,spread,net_community,raw_demand,modified_demand
94,15,1.0,1.0,0.4,0.0,0.5034000277519226,0.24770000576972961,0.255700021982193,0.6154000163078308,0.736299991607666,0.736299991607666
94,16,0.6,-1.0,-0.4,-0.38,1.0,0.46540001034736633,0.534600019454956,0.7095000147819519,0.8155999779701233,0.4355999827384949
94,17,0.19999999999999996,-1.0,-0.4,-0.38,1.0,0.4943000078201294,0.5056999921798706,0.7957000136375427,0.8478999733924866,0.46789997816085815
94,18,0.0,-1.0,-0.4,-0.18999999999999995,1.0,0.4943000078201294,0.5056999921798706,0.845300018787384,0.8212000131607056,0.6312000131607056
94,19,0.0,-1.0,-0.4,-0.0,0.5611000061035156,0.2734000086784363,0.28769999742507935,0.8115000128746033,0.7870000004768372,0.7870000004768372
94,20,0.0,-1.0,-0.4,-0.0,0.5099999904632568,0.25060001015663147,0.25939998030662537,0.7458999752998352,0.7416999936103821,0.7416999936103821
94,21,0.0,-1.0,-0.4,-0.0,0.47940000891685486,0.23690000176429749,0.24250000715255737,0.6855000257492065,0.6736999750137329,0.6736999750137329
94,22,0.0,-1.0,-0.4,-0.0,0.521399974822998,0.2556999921798706,0.26569998264312744,0.5838000178337097,0.6011000275611877,0.6011000275611877
94,23,0.0,-1.0,-0.4,-0.0,0.45260000228881836,0.2249000072479248,0.22769999504089355,0.49059998989105225,0.5410000085830688,0.5410000085830688
95,0,0.0,-1.0,-0.4,-0.0,0.4259999990463257,0.21289999783039093,0.21310000121593475,0.4016000032424927,0.5321000218391418,0.5321000218391418
95,1,0.0,-1.0,-0.4,-0.0,0.4320000112056732,0.21570000052452087,0.21630001068115234,0.31630000472068787,0.5192000269889832,0.5192000269889832
95,2,0.0,-1.0,-0.4,-0.0,0.41769999265670776,0.20909999310970306,0.2085999995470047,0.28459998965263367,0.49779999256134033,0.49779999256134033
95,3,0.10566990792751313,0.27807870507240295,0.11123148202896119,0.11123148202896119,0.4034000039100647,0.2029000073671341,0.2004999965429306,0.29319998621940613,0.47530001401901245,0.5865315198898315
95,4,0.3609735292196274,0.671851634979248,0.2687406539916992,0.2687406539916992,0.4106000065803528,0.20600000023841858,0.2046000063419342,0.2948000133037567,0.47369998693466187,0.7424406409263611
95,5,0.6023683601617813,0.6352495551109314,0.2540998220443726,0.2540998220443726,0.42660000920295715,0.21310000121593475,0.2135000079870224,0.31619998812675476,0.49570000171661377,0.7497998476028442
95,6,0.40890871822834013,-0.4836491048336029,-0.19345964193344117,-0.18378665983676912,0.4643000066280365,0.23029999434947968,0.23400001227855682,0.33899998664855957,0.6049000024795532,0.42111334204673767
95,7,0.008908718228340107,-1.0,-0.4,-0.38,0.4620000123977661,0.22910000383853912,0.232900008559227,0.426800012588501,0.722000002861023,0.34200000762939453
95,8,0.0,-0.88359135389328,-0.353436541557312,-0.008463282316923101,0.4740000069141388,0.2345999926328659,0.2394000142812729,0.41290000081062317,0.6890000104904175,0.6805367281734944
95,9,0.0,-0.6555678844451904,-0.2622271537780762,-0.0,0.4708999991416931,0.23309999704360962,0.2378000020980835,0.3472000062465668,0.6155999898910522,0.6155999898910522
95,10,0.2759752690792084,0.7262507081031799,0.290500283241272,0.290500283241272,0.4456999897956848,0.22169999778270721,0.2239999920129776,0.3352999985218048,0.6054999828338623,0.8960002660751343
95,11,0.6559752690792084,1.0,0.4,0.4,0.4706000089645386,0.2328999936580658,0.23770001530647278,0.28220000863075256,0.6359000205993652,1.0358999967575073
95,12,1.0,1.0,0.4,0.36213129570609637,0.4717000126838684,0.23340000212192535,0.23830001056194305,0.2928999960422516,0.652999997138977,1.0151312928450733
95,13,1.0,1.0,0.4,0.0,0.48429998755455017,0.23909999430179596,0.2451999932527542,0.31769999861717224,0.65829998254776,0.65829998254776
95,14,1.0,1.0,0.4,0.0,0.4948999881744385,0.24400000274181366,0.2508999705314636,0.31209999322891235,0.7001000046730042,0.7001000046730042
95,15,1.0,1.0,0.4,0.0,0.4699999988079071,0.2328999936580658,0.2371000051498413,0.3752000033855438,0.8016999959945679,0.8016999959945679
95,16,0.6,-1.0,-0.4,-0.38,0.9322999715805054,0.4309000074863434,0.5013999938964844,0.49059998989105225,0.8845999836921692,0.5045999884605408
95,17,0.19999999999999996,-1.0,-0.4,-0.38,0.972000002861023,0.44859999418258667,0.5234000086784363,0.6208999752998352,0.932200014591217,0.5522000193595886
95,18,0.0,-1.0,-0.4,-0.18999999999999995,1.0,0.4699999988079071,0.5299999713897705,0.7084000110626221,0.9247000217437744,0.7347000217437745
95,19,0.0,-1.0,-0.4,-0.0,0.5116999745368958,0.2513999938964844,0.2602999806404114,0.7627999782562256,0.8931999802589417,0.8931999802589417
